99,0,0,2,1,1,2,1,99,1,1,2,2,1271,7,1,206,39,1,2,6,6,1,1493,4,99,2,2,1,8,20,9,3,1,1,2,2,2,2,2
99,0,0,1,1,8,2,7,99,1,1,2,2,623,7,1,206,39,4,1,6,6,1,1619,9,99,2,2,1,8,8,8,4,1,1,2,2,2,2,1
99,0,0,4,1,99,2,3,99,1,1,2,2,1271,7,1,206,39,1,2,6,6,1,1493,6,99,2,2,1,8,20,9,3,1,4,2,2,2,2,1
99,0,0,4,1,99,2,3,99,1,1,2,2,1271,7,1,206,39,1,1,6,6,1,1493,4,99,2,2,1,8,20,9,3,1,4,2,2,2,2,1
99,0,0,1,1,2,2,1,99,1,2,2,2,156,7,1,206,39,1,2,6,6,2,56,4,99,2,2,2,8,20,27,99,1,4,2,2,2,2,2
99,0,0,1,1,2,1,1,99,1,2,1,1,293,7,1,206,39,1,1,6,6,2,670,4,99,2,2,2,8,23,9,3,1,3,2,2,2,2,1
99,1,0,1,1,1,2,1,99,1,2,2,2,1445,6,1,206,39,11,2,6,6,1,1493,4,9,2,2,2,8,20,6,1,3,3,2,2,2,2,2
99,7,0,2,1,3,2,1,99,1,2,2,1,1445,7,1,172,39,11,1,6,6,2,1722,6,99,1,2,3,3,21,6,1,2,1,2,2,2,2,2
99,0,0,1,2,2,2,1,99,1,1,2,2,1432,7,1,206,39,1,1,6,6,1,1493,4,99,2,2,2,8,20,6,1,1,3,2,2,2,2,2
99,3,920,2,1,2,2,1,99,1,2,2,1,1445,7,2,206,39,1,1,11,6,1,1619,4,99,1,2,1,30,21,6,1,1,1,2,2,2,2,2
99,3,920,2,1,2,2,1,99,1,2,2,1,1445,7,2,206,39,1,2,11,6,1,1619,6,99,1,2,1,30,21,6,1,1,1,2,2,2,2,2
99,0,0,3,3,2,2,1,99,1,1,2,1,750,7,1,206,39,1,2,6,6,1,1746,4,6,2,2,2,8,21,6,1,1,3,2,2,2,2,2
99,0,50,1,2,2,2,4,99,1,1,2,1,1445,7,1,145,39,1,1,6,6,1,1134,4,99,2,2,2,8,21,18,7,3,3,2,2,2,2,2
99,0,0,1,1,8,2,1,99,1,1,2,2,591,5,1,206,39,11,2,6,6,2,469,9,99,2,2,1,8,7,6,1,1,1,2,2,2,2,1
99,0,0,9,1,2,2,8,99,1,2,2,2,1223,8,1,6,39,11,2,6,6,1,1485,12,99,2,1,1,5,20,9,3,1,1,2,2,2,2,4
99,0,0,1,1,3,1,3,99,1,2,1,2,82,7,1,202,39,2,1,6,6,2,641,4,5,1,2,1,21,23,27,99,1,4,2,2,2,2,5
99,15,0,1,1,3,2,3,99,1,2,2,2,1445,7,1,206,39,1,1,6,6,2,716,4,99,1,2,4,8,11,6,1,1,3,2,2,2,2,1
99,0,0,1,2,3,2,1,99,2,1,2,2,41,7,1,206,39,1,1,6,6,1,1619,4,10,2,2,1,8,21,18,7,3,4,2,2,1,2,1
99,1,0,3,1,1,2,1,99,1,1,2,2,1445,7,1,206,39,1,2,6,6,1,1619,4,99,1,2,1,8,21,6,1,3,4,2,2,2,2,1
99,0,0,1,1,2,2,1,99,1,2,2,2,730,7,1,206,39,1,2,6,6,1,1707,4,99,2,2,1,8,20,8,4,1,4,2,2,2,2,1
99,30,0,2,1,1,2,1,99,1,1,2,2,1445,7,2,206,39,1,1,9,6,2,1619,4,99,1,2,1,4,11,6,1,1,4,2,2,2,2,2
99,0,0,1,1,2,2,1,99,1,2,2,2,1445,7,2,206,39,1,2,5,5,2,127,4,8,1,2,1,28,20,12,2,1,1,2,2,2,2,2
99,0,65,2,1,1,1,1,99,1,1,1,2,1445,7,1,43,39,1,1,6,6,2,1500,4,99,2,1,1,8,20,6,1,3,4,2,2,2,2,4
99,0,65,2,1,1,1,1,99,1,1,1,2,1445,7,1,43,39,2,1,6,6,2,1500,6,99,2,1,1,8,20,6,1,3,4,2,2,2,2,4
99,12,0,1,1,1,1,3,99,1,2,1,2,1445,7,2,206,39,1,1,12,13,2,402,4,99,1,2,2,8,23,6,1,1,3,2,2,2,2,1
99,90,0,2,1,2,2,1,99,1,2,2,1,1445,7,1,206,39,1,2,6,7,2,1823,4,12,1,2,3,30,21,6,1,1,1,2,2,2,2,2
99,90,0,2,1,2,2,1,99,1,2,2,1,1445,7,1,206,39,1,2,6,7,2,1823,6,12,1,2,3,30,21,6,1,1,1,2,2,2,2,2
99,27,0,1,1,3,2,4,99,1,2,2,1,1445,7,1,206,39,1,2,6,5,2,1619,4,99,1,2,1,30,21,6,1,1,1,2,2,2,2,2
99,0,0,1,1,3,2,1,99,1,2,2,2,1211,7,1,206,39,1,1,6,6,2,1352,4,99,1,2,2,6,23,6,1,1,3,2,2,2,2,2
99,0,0,1,2,1,1,1,99,1,1,2,2,726,7,1,206,39,1,1,6,6,1,1619,4,99,2,2,1,8,20,6,1,1,1,2,2,2,2,1
99,7,0,2,1,3,2,1,99,1,2,2,2,1445,7,2,206,39,1,1,11,9,2,967,4,99,1,2,1,5,23,6,1,1,1,2,2,2,2,2
99,0,50,1,1,1,2,1,99,1,2,2,2,1445,5,2,206,39,1,2,12,13,2,805,4,99,2,2,1,8,21,6,1,1,1,2,2,2,2,2
99,0,0,3,1,2,2,1,99,1,2,2,2,1445,7,2,206,8,1,2,7,9,2,127,6,6,1,2,1,28,11,6,1,1,6,2,2,2,2,2
99,0,0,3,1,2,2,1,99,1,2,2,2,1445,7,2,206,7,1,1,7,9,2,127,16,6,1,2,1,28,11,6,1,1,6,2,2,2,2,2
99,0,0,3,1,2,2,1,99,1,2,2,2,1445,7,2,206,8,1,2,7,9,2,127,4,6,1,2,1,28,11,6,1,1,6,2,2,2,2,2
99,0,0,2,1,3,2,1,99,1,2,2,2,1445,5,1,206,39,1,2,6,6,2,1391,4,99,2,2,1,5,20,6,1,1,1,2,2,2,2,2
99,0,200,1,1,3,2,6,99,1,2,2,2,1445,7,1,206,39,1,1,6,6,2,12,4,99,1,2,1,14,11,6,1,1,1,2,2,2,2,2
99,0,0,1,1,3,2,1,99,1,2,2,1,1137,1,1,206,39,1,1,6,6,2,1619,4,7,2,2,1,8,21,6,1,3,1,2,2,2,2,1
99,0,0,1,1,8,2,7,99,1,1,2,2,779,7,1,206,39,4,1,6,6,2,115,9,99,1,2,1,21,8,6,1,1,1,2,2,2,2,2
99,0,0,1,2,2,2,3,99,1,1,2,2,1271,7,1,206,39,1,1,6,6,1,1493,4,99,2,2,1,8,20,6,1,1,1,2,2,2,2,2
99,0,30,1,2,99,2,1,99,1,1,2,2,1445,7,1,206,39,1,2,6,6,2,1564,4,99,2,2,1,5,20,8,4,1,1,2,2,2,2,2
99,10,0,1,1,2,2,1,99,1,2,2,1,1445,7,1,206,39,1,2,6,6,2,1619,4,99,1,2,1,24,21,6,1,3,1,2,2,2,2,5
99,0,0,1,1,2,2,1,99,1,1,2,2,1241,7,1,206,39,1,1,6,6,1,1134,4,99,2,2,2,8,20,9,3,1,3,2,2,2,2,1
99,2,500,1,1,3,1,1,99,1,2,1,1,1445,7,1,206,39,1,2,6,6,2,1182,4,99,1,2,2,4,23,6,1,3,3,2,2,2,2,1
99,1,0,1,2,2,2,1,99,1,1,2,2,1445,7,1,206,39,1,2,6,6,1,1673,4,99,2,2,1,8,20,21,12,1,1,2,2,2,2,1
99,0,0,1,1,8,2,7,99,1,1,2,2,779,7,1,206,39,4,1,6,6,2,115,9,99,1,2,1,21,8,6,1,1,1,2,2,2,2,2
99,102,0,4,1,3,2,1,99,1,1,2,1,1445,6,1,206,39,1,2,6,6,2,79,4,99,1,2,1,8,21,6,1,1,1,2,2,2,2,1
99,102,0,4,1,3,2,1,99,1,1,2,1,1445,6,1,206,39,2,2,6,6,2,79,6,99,1,2,1,8,21,6,1,1,1,2,2,2,2,1
99,102,0,4,1,3,2,1,99,1,1,2,1,1445,6,1,206,39,2,2,6,6,2,79,18,99,1,2,1,8,21,6,1,1,1,2,2,2,2,1
99,0,0,2,1,2,2,1,99,1,1,2,2,413,7,1,206,39,11,1,6,6,1,1654,4,99,2,2,1,8,20,6,1,1,1,2,2,2,2,5
99,0,0,6,1,2,1,1,99,1,1,1,1,255,5,2,206,39,11,2,13,6,1,1134,6,99,2,1,1,8,21,6,1,1,1,2,2,2,2,4
99,0,0,2,2,2,1,3,99,1,1,2,2,255,7,1,206,39,1,1,6,6,1,1134,4,99,2,2,1,8,21,18,7,1,1,2,2,2,2,4
99,0,100,3,1,3,1,1,99,1,2,1,2,1445,7,1,206,39,11,2,6,6,2,1502,6,99,2,2,1,5,14,9,3,1,1,2,2,2,2,5
99,0,466,2,1,3,1,1,99,1,2,1,1,1445,6,1,206,39,6,1,6,6,2,1619,4,99,1,1,1,6,23,25,14,1,1,2,2,2,2,4
99,0,466,2,1,3,1,1,99,1,2,1,1,1445,6,1,206,39,1,1,6,6,2,1619,6,99,1,1,1,6,23,25,14,1,1,2,2,2,2,4
99,35,0,2,1,2,2,1,99,1,2,2,1,1445,7,2,206,39,1,1,12,13,2,1756,4,8,1,2,1,29,20,12,2,1,1,2,2,2,2,2
99,35,0,2,1,2,2,1,99,1,2,2,1,1445,7,2,206,39,3,2,12,13,2,1756,15,8,1,2,1,29,20,12,2,1,1,2,2,2,2,2
99,0,0,1,1,2,2,1,99,1,1,2,2,1241,7,1,206,39,1,1,6,6,2,613,4,99,1,2,1,4,23,6,1,1,1,2,2,2,2,1
99,0,0,1,2,1,2,2,99,1,1,2,2,1241,7,1,206,39,1,1,6,6,2,613,4,99,1,2,1,4,11,6,1,1,1,2,2,2,2,1
99,70,0,1,1,2,2,1,99,1,2,2,1,1445,7,1,206,39,1,2,6,6,2,324,4,8,1,2,3,21,23,9,3,1,1,2,2,2,2,2
99,0,0,1,1,8,2,1,99,1,1,2,2,1241,5,1,206,39,11,1,6,6,1,1336,9,99,2,2,2,8,7,6,1,1,2,2,2,2,2,2
99,0,0,1,2,3,2,1,99,1,1,2,2,1266,7,1,206,39,1,2,6,6,2,967,4,99,2,2,1,5,20,6,1,1,1,2,2,2,2,1
99,0,500,1,2,8,2,7,99,1,1,2,2,1445,5,1,206,39,4,1,6,6,1,101,9,99,2,2,1,8,8,6,1,1,1,1,2,2,2,2
99,0,0,2,2,3,2,1,99,1,1,2,2,1231,7,1,206,39,1,1,6,6,2,1690,4,99,2,2,1,5,11,6,1,1,1,2,2,2,2,1
99,0,0,1,2,8,2,2,99,1,1,2,2,45,7,1,206,39,4,1,6,10,1,1619,9,99,2,2,1,8,7,6,1,1,1,2,2,2,2,2
99,0,150,3,1,1,1,1,99,1,2,1,2,1445,7,1,206,39,2,1,6,6,2,689,16,99,2,1,1,8,20,6,1,1,1,2,2,2,2,4
99,0,150,3,1,1,1,1,99,1,2,1,2,1445,7,1,206,39,1,1,6,6,2,689,6,99,2,1,1,8,20,6,1,1,1,2,2,2,2,4
99,0,150,3,1,1,1,1,99,1,2,1,2,1445,7,1,206,39,1,1,6,6,2,689,4,99,2,1,1,8,20,6,1,1,1,2,2,2,2,4
0,0,0,1,2,8,2,9,99,1,1,2,3,95,9,1,206,39,7,1,6,14,2,1623,1,99,2,2,1,5,5,6,1,1,1,1,2,2,2,2
